date,n_available,gross_return,turnover,cost,net_return
2026-02-10,48,0.002988351867890216,0.0,0.0,0.002988351867890216
2026-02-11,48,0.0068209013211670165,0.0,0.0,0.0068209013211670165
2026-02-12,48,0.020621999245556827,0.0,0.0,0.020621999245556827
2026-02-13,48,-0.012147389360095753,0.0,0.0,-0.012147389360095753
2026-02-24,48,0.021316907980611043,0.0,0.0,0.021316907980611043
2026-02-25,48,0.025961523411701482,0.0,0.0,0.025961523411701482
2026-02-26,48,0.020657678403830235,0.0,0.0,0.020657678403830235
2026-02-27,48,0.014547881341196034,0.0,0.0,0.014547881341196034
2026-03-02,48,0.0060087214872414805,0.0,0.0,0.0060087214872414805
2026-03-03,48,-0.04928973226159239,0.0,0.0,-0.04928973226159239
2026-03-04,48,0.008829800706353577,0.0,0.0,0.008829800706353577
2026-03-05,48,0.010983160382423404,0.0,0.0,0.010983160382423404
2026-03-06,48,0.007283374043953257,0.0,0.0,0.007283374043953257
2026-03-09,48,-0.016463879866765573,0.0,0.0,-0.016463879866765573
2026-03-10,48,0.02686023038220861,0.0,0.0,0.02686023038220861
2026-03-11,48,-0.004282346787706312,0.0,0.0,-0.004282346787706312
2026-03-12,48,-0.01021391064561345,0.0,0.0,-0.01021391064561345
2026-03-13,48,-0.021606387968021053,0.0,0.0,-0.021606387968021053
2026-03-16,48,0.004139557285281752,0.0,0.0,0.004139557285281752
2026-03-17,48,-0.02904542033983043,0.0,0.0,-0.02904542033983043
2026-03-18,48,0.018356607334492254,0.0,0.0,0.018356607334492254
2026-03-19,48,-0.02954966550565451,0.0,0.0,-0.02954966550565451
2026-03-20,48,-0.013420450339711433,0.0,0.0,-0.013420450339711433
2026-03-23,48,-0.047180897035477044,0.0,0.0,-0.047180897035477044
2026-03-24,48,0.024582508761520988,0.0,0.0,0.024582508761520988
2026-03-25,48,0.027192262661205474,0.0,0.0,0.027192262661205474
2026-03-26,48,-0.02300455214433181,0.0,0.0,-0.02300455214433181
2026-03-27,48,0.016199029890380617,0.0,0.0,0.016199029890380617
2026-03-30,48,0.0029226074623055,0.0,0.0,0.0029226074623055
2026-03-31,48,-0.02390644139159139,0.0,0.0,-0.02390644139159139
2026-04-01,48,0.021437467181380104,0.0,0.0,0.021437467181380104
2026-04-02,48,-0.023144320072253338,0.0,0.0,-0.023144320072253338
2026-04-03,48,0.0028191235245377047,0.0,0.0,0.0028191235245377047
2026-04-07,48,0.016972862519469025,0.0,0.0,0.016972862519469025
2026-04-08,48,0.05414286444467473,0.0,0.0,0.05414286444467473
2026-04-09,48,0.003558278014596588,0.0,0.0,0.003558278014596588
2026-04-10,48,0.011758705237169183,0.0,0.0,0.011758705237169183
2026-04-13,48,0.0034801883975978318,0.0,0.0,0.0034801883975978318
2026-04-14,48,0.016699163359192817,0.0,0.0,0.016699163359192817
2026-04-15,48,-0.012980953123849863,0.0,0.0,-0.012980953123849863
2026-04-16,48,0.022357068736239605,0.0,0.0,0.022357068736239605
2026-04-17,48,0.016543269510169035,0.0,0.0,0.016543269510169035
2026-04-20,48,0.009650323014254322,0.0,0.0,0.009650323014254322
2026-04-21,48,0.008335511361235759,0.0,0.0,0.008335511361235759
2026-04-22,48,0.019019132437219245,0.0,0.0,0.019019132437219245
2026-04-23,48,-0.02474700663763872,0.0,0.0,-0.02474700663763872
2026-04-24,48,-0.0014797865165419495,0.0,0.0,-0.0014797865165419495
2026-04-27,48,0.01003625158391046,0.0,0.0,0.01003625158391046
2026-04-28,48,0.0033513358018349426,0.0,0.0,0.0033513358018349426
2026-04-29,48,0.02073845070031805,0.0,0.0,0.02073845070031805
2026-04-30,48,0.007383806911481189,0.0,0.0,0.007383806911481189
2026-05-06,48,0.036965217731973636,0.0,0.0,0.036965217731973636
2026-05-07,48,0.015743079299671548,0.0,0.0,0.015743079299671548
2026-05-08,48,-0.003085239462692129,0.0,0.0,-0.003085239462692129
2026-05-11,48,0.02771133889827777,0.0,0.0,0.02771133889827777
2026-05-12,48,-0.008759604488788089,0.0,0.0,-0.008759604488788089
2026-05-13,48,0.030606105803587174,0.0,0.0,0.030606105803587174
2026-05-14,48,-0.01321748096097561,0.0,0.0,-0.01321748096097561
2026-05-15,48,-0.014835686636169798,0.0,0.0,-0.014835686636169798
2026-05-18,48,0.010619832066345904,0.0,0.0,0.010619832066345904
2026-05-19,48,0.0020459771307128178,0.0,0.0,0.0020459771307128178
2026-05-20,48,0.014440073881765833,0.0,0.0,0.014440073881765833
2026-05-21,48,-0.03554739557876085,0.0,0.0,-0.03554739557876085
2026-05-22,48,0.040546759748381685,0.0,0.0,0.040546759748381685
2026-05-25,48,0.021272162821066132,0.0,0.0,0.021272162821066132
2026-05-26,48,-0.004149404517726017,0.0,0.0,-0.004149404517726017
2026-05-27,48,-0.014671054942101991,0.0,0.0,-0.014671054942101991
2026-05-28,48,0.030601644161772804,0.0,0.0,0.030601644161772804
2026-05-29,48,-0.03783893396623456,0.0,0.0,-0.03783893396623456
2026-06-01,48,-0.00897542728302267,0.0,0.0,-0.00897542728302267
2026-06-02,48,0.042070965207476156,0.0,0.0,0.042070965207476156
2026-06-03,48,0.02105292942798578,0.0,0.0,0.02105292942798578
2026-06-04,48,0.03574730055558884,0.0,0.0,0.03574730055558884
2026-06-05,48,-0.0025074534278783853,0.0,0.0,-0.0025074534278783853
2026-06-08,48,-0.013781087527483867,0.0,0.0,-0.013781087527483867
2026-06-09,48,0.06427288984725006,0.0,0.0,0.06427288984725006
2026-06-10,48,0.005420280824484337,0.0,0.0,0.005420280824484337
2026-06-11,48,0.032509152812934594,0.0,0.0,0.032509152812934594
2026-06-12,48,-0.0029507688340022764,0.0,0.0,-0.0029507688340022764
2026-06-15,48,0.07023264220622759,0.0,0.0,0.07023264220622759
2026-06-16,48,0.04898755110949727,0.0,0.0,0.04898755110949727
2026-06-17,48,0.039038221562312694,0.0,0.0,0.039038221562312694
2026-06-18,48,0.020714285600665842,0.0,0.0,0.020714285600665842
2026-06-22,48,0.04211836132599533,0.0,0.0,0.04211836132599533
2026-06-23,47,-0.03174399943319058,0.02083333333333335,2.083333333333335e-05,-0.031764832766523914
2026-06-24,13,-0.010935692612539905,0.723404255319149,0.000723404255319149,-0.011659096867859053
