date,n,ic,rankic,icir,rankicir,model,horizon,lookback
2023-08-31,311,-0.16063368,-0.14443872,,,master,1,20
2023-09-01,311,0.05939683,-0.00652282,,,master,1,20
2023-09-04,311,-0.02587635,-0.07501032,,,master,1,20
2023-09-05,311,0.02432037,0.02940631,,,master,1,20
2023-09-06,311,-0.09496606,-0.17367574,,,master,1,20
2023-09-07,311,0.08245498,0.16571041,,,master,1,20
2023-09-08,311,-0.17820858,-0.06161260,,,master,1,20
2023-09-11,312,-0.00347460,-0.06403490,,,master,1,20
2023-09-12,312,-0.15049080,-0.19003282,,,master,1,20
2023-09-13,312,-0.23278686,-0.28600771,,,master,1,20
2023-09-14,312,0.01238414,0.02830232,,,master,1,20
2023-09-15,312,-0.11368685,-0.15909447,,,master,1,20
2023-09-18,312,0.03759286,0.02975901,,,master,1,20
2023-09-19,312,-0.04455351,-0.10117363,,,master,1,20
2023-09-20,312,-0.13292209,-0.14356165,,,master,1,20
2023-09-21,312,-0.05858749,-0.21015617,,,master,1,20
2023-09-22,312,-0.09478195,-0.05040979,,,master,1,20
2023-09-25,312,-0.00740273,-0.08518085,,,master,1,20
2023-09-26,312,0.14133315,0.17983431,,,master,1,20
2023-09-27,312,-0.09348548,-0.15871409,,,master,1,20
2023-09-28,312,0.00421435,-0.07098373,,,master,1,20
2023-10-09,312,0.00760499,-0.08342633,,,master,1,20
2023-10-10,312,0.06670074,0.13720148,,,master,1,20
2023-10-11,312,-0.03215862,-0.10289709,,,master,1,20
2023-10-12,312,-0.04923723,-0.05844078,,,master,1,20
2023-10-13,312,-0.14027287,-0.13626532,,,master,1,20
2023-10-16,312,-0.02239877,-0.02808270,,,master,1,20
2023-10-17,312,0.12100896,0.05467335,,,master,1,20
2023-10-18,312,0.20513323,0.15112403,,,master,1,20
2023-10-19,312,0.07291313,-0.03799790,,,master,1,20
2023-10-20,312,-0.10599289,-0.15198925,,,master,1,20
2023-10-23,312,0.15344114,0.22392101,,,master,1,20
2023-10-24,312,-0.23566852,-0.14587266,,,master,1,20
2023-10-25,312,0.08267337,0.15090474,,,master,1,20
2023-10-26,312,-0.05081347,-0.04485022,,,master,1,20
2023-10-27,312,-0.01281789,-0.03127302,,,master,1,20
2023-10-30,312,0.07783654,0.09811541,,,master,1,20
2023-10-31,312,-0.26256112,-0.19668702,,,master,1,20
2023-11-01,312,-0.18147238,-0.26274508,,,master,1,20
2023-11-02,312,0.01319648,0.02422984,,,master,1,20
2023-11-03,312,0.00844446,-0.01600289,,,master,1,20
