candidate,candidate_label,market,topk,variant,linear_cost_bps,aum_multiplier,impact_bps,days,candidate_ann_return,menu_ann_return,ann_diff,candidate_sharpe,menu_sharpe,sharpe_diff,candidate_mdd,menu_mdd,mdd_diff,ann_win,sharpe_win,mdd_win
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,1.00,10.00,353,0.46763205,0.38349777,0.08413428,3.98255080,3.96153168,0.02101912,-0.14968012,-0.10391020,-0.04576992,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,1.00,20.00,353,0.46057526,0.37642276,0.08415250,3.93260667,3.89921634,0.03339033,-0.14996448,-0.10416181,-0.04580266,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,2.00,0.00,353,0.47472262,0.39060881,0.08411381,4.03245715,4.02377564,0.00868151,-0.14939569,-0.10365854,-0.04573715,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,2.00,5.00,353,0.46970533,0.38557681,0.08412852,3.99717203,3.97977008,0.01740195,-0.14959682,-0.10383650,-0.04576032,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,2.00,10.00,353,0.46470495,0.38056285,0.08414210,3.96186774,3.93572826,0.02613948,-0.14979792,-0.10401443,-0.04578349,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,2.00,20.00,353,0.45475470,0.37058879,0.08416591,3.89120436,3.84754134,0.04366301,-0.15019998,-0.10437021,-0.04582977,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,5.00,0.00,353,0.47472262,0.39060881,0.08411381,4.03245715,4.02377564,0.00868151,-0.14939569,-0.10365854,-0.04573715,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,5.00,5.00,353,0.46679736,0.38266081,0.08413655,3.97665762,3.95417999,0.02247763,-0.14971369,-0.10393991,-0.04577379,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,5.00,10.00,353,0.45891429,0.37475782,0.08415648,3.92081116,3.88449569,0.03631547,-0.15003159,-0.10422120,-0.04581039,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,5.00,20.00,353,0.44327390,0.35908583,0.08418807,3.80898808,3.74488299,0.06410509,-0.15066707,-0.10478358,-0.04588349,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,10.00,0.00,353,0.47472262,0.39060881,0.08411381,4.03245715,4.02377564,0.00868151,-0.14939569,-0.10365854,-0.04573715,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,10.00,5.00,353,0.46352698,0.37938184,0.08414514,3.95353080,3.92532625,0.02820455,-0.14984538,-0.10405643,-0.04578895,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,10.00,10.00,353,0.45241556,0.36824466,0.08417089,3.87451279,3.82670408,0.04780871,-0.15029487,-0.10445418,-0.04584069,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,10.00,20.00,353,0.43044289,0.34623687,0.08420602,3.71623197,3.62900338,0.08722859,-0.15119319,-0.10524924,-0.04594395,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,0.50,0.00,353,0.39278863,0.40307678,-0.01028815,3.52352581,3.92896366,-0.40543785,-0.14738162,-0.14916395,0.00178233,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,0.50,5.00,353,0.38866076,0.39896161,-0.01030085,3.49282679,3.89487206,-0.40204527,-0.14750299,-0.14933749,0.00183450,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,0.50,10.00,353,0.38454499,0.39485842,-0.01031343,3.46209329,3.86076947,-0.39867619,-0.14762435,-0.14951101,0.00188666,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,0.50,20.00,353,0.37634957,0.38668782,-0.01033825,3.40052553,3.79253327,-0.39200773,-0.14786701,-0.14985794,0.00199093,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,1.00,0.00,353,0.39278863,0.40307678,-0.01028815,3.52352581,3.92896366,-0.40543785,-0.14738162,-0.14916395,0.00178233,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,1.00,5.00,353,0.38695449,0.39726056,-0.01030608,3.48010070,3.88074761,-0.40064691,-0.14755326,-0.14940937,0.00185611,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,1.00,10.00,353,0.38114450,0.39146827,-0.01032377,3.43660719,3.83250999,-0.39590280,-0.14772487,-0.14965473,0.00192986,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,1.00,20.00,353,0.36959658,0.37995504,-0.01035846,3.34942260,3.73597545,-0.38655285,-0.14806800,-0.15014526,0.00207726,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,2.00,0.00,353,0.39278863,0.40307678,-0.01028815,3.52352581,3.92896366,-0.40543785,-0.14738162,-0.14916395,0.00178233,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,2.00,5.00,353,0.38454499,0.39485842,-0.01031343,3.46209329,3.86076947,-0.39867619,-0.14762435,-0.14951101,0.00188666,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,2.00,10.00,353,0.37634957,0.38668782,-0.01033825,3.40052553,3.79253327,-0.39200773,-0.14786701,-0.14985794,0.00199093,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,2.00,20.00,353,0.36010228,0.37048878,-0.01038649,3.27700609,3.65595007,-0.37894398,-0.14835217,-0.15055144,0.00219927,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,5.00,0.00,353,0.39278863,0.40307678,-0.01028815,3.52352581,3.92896366,-0.40543785,-0.14738162,-0.14916395,0.00178233,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,5.00,5.00,353,0.37977646,0.39010437,-0.01032791,3.42632999,3.82111963,-0.39478965,-0.14776538,-0.14971264,0.00194726,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,5.00,10.00,353,0.36688444,0.37725095,-0.01036651,3.32880398,3.71317611,-0.38437213,-0.14814899,-0.15026102,0.00211204,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,5.00,20.00,353,0.34145647,0.35189675,-0.01044028,3.13284801,3.49705088,-0.36420286,-0.14891576,-0.15135685,0.00244110,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,10.00,0.00,353,0.39278863,0.40307678,-0.01028815,3.52352581,3.92896366,-0.40543785,-0.14738162,-0.14916395,0.00178233,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,10.00,5.00,353,0.37442190,0.38476594,-0.01034404,3.38597222,3.77641917,-0.39044695,-0.14792429,-0.14993983,0.00201553,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,10.00,10.00,353,0.35629456,0.36669217,-0.01039762,3.24777612,3.62368818,-0.37591205,-0.14846667,-0.15071508,0.00224842,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,10.00,20.00,353,0.32074574,0.33124373,-0.01049799,2.96970335,3.31783721,-0.34813386,-0.14955052,-0.15226373,0.00271321,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,0.50,0.00,353,0.48035122,0.42935097,0.05100025,3.30726804,3.70370775,-0.39643971,-0.18086147,-0.11848915,-0.06237232,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,0.50,5.00,353,0.47525345,0.42221072,0.05304273,3.27826392,3.65343987,-0.37517595,-0.18115565,-0.11877900,-0.06237665,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,0.50,10.00,353,0.47017306,0.41510581,0.05506725,3.24925225,3.60309082,-0.35383857,-0.18144974,-0.11906877,-0.06238097,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,0.50,20.00,353,0.46006420,0.40100128,0.05906292,3.19120796,3.50215764,-0.31094968,-0.18203763,-0.11964805,-0.06238958,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,1.00,0.00,353,0.48035122,0.42935097,0.05100025,3.30726804,3.70370775,-0.39643971,-0.18086147,-0.11848915,-0.06237232,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,1.00,5.00,353,0.47314698,0.41926350,0.05388348,3.26624779,3.63259434,-0.36634655,-0.18127748,-0.11889904,-0.06237844,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,1.00,10.00,353,0.46597746,0.40924654,0.05673092,3.22521278,3.56132033,-0.33610754,-0.18169330,-0.11930876,-0.06238454,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,1.00,20.00,353,0.45174190,0.38942223,0.06231967,3.14310333,3.41831447,-0.27521114,-0.18252438,-0.12012769,-0.06239669,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,2.00,0.00,353,0.48035122,0.42935097,0.05100025,3.30726804,3.70370775,-0.39643971,-0.18086147,-0.11848915,-0.06237232,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,2.00,5.00,353,0.47017306,0.41510581,0.05506725,3.24925225,3.60309082,-0.35383857,-0.18144974,-0.11906877,-0.06238097,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,2.00,10.00,353,0.46006420,0.40100128,0.05906292,3.19120796,3.50215764,-0.31094968,-0.18203763,-0.11964805,-0.06238958,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,2.00,20.00,353,0.44005250,0.37320861,0.06684389,3.07504745,3.29941074,-0.22436328,-0.18321230,-0.12080560,-0.06240670,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,5.00,0.00,353,0.48035122,0.42935097,0.05100025,3.30726804,3.70370775,-0.39643971,-0.18086147,-0.11848915,-0.06237232,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,5.00,5.00,353,0.46429001,0.40689209,0.05739792,3.21552371,3.54447203,-0.32894832,-0.18179143,-0.11940546,-0.06238598,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,5.00,10.00,353,0.44840136,0.38478279,0.06361857,3.12371306,3.38447039,-0.26075733,-0.18272046,-0.12032092,-0.06239954,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,5.00,20.00,353,0.41713441,0.34159140,0.07554300,2.93994644,3.06244214,-0.12249569,-0.18457572,-0.12230252,-0.06227320,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,10.00,0.00,353,0.48035122,0.42935097,0.05100025,3.30726804,3.70370775,-0.39643971,-0.18086147,-0.11848915,-0.06237232,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,10.00,5.00,353,0.45768788,0.39769202,0.05999587,3.17750177,3.47828625,-0.30078448,-0.18217636,-0.11978475,-0.06239161,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,10.00,10.00,353,0.43536814,0.36672774,0.06864041,3.04761398,3.25138906,-0.20377509,-0.18348939,-0.12107867,-0.06241072,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,10.00,20.00,353,0.39173889,0.30682309,0.08491580,2.78762540,2.79394840,-0.00632300,-0.18610985,-0.12608511,-0.06002474,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,0.50,0.00,353,0.48947584,0.43744131,0.05203453,3.90604543,3.78300441,0.12304102,-0.13735455,-0.15123383,0.01387928,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,0.50,5.00,353,0.48175238,0.42842901,0.05332337,3.85660158,3.71880063,0.13780096,-0.13747764,-0.15136727,0.01388964,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,0.50,10.00,353,0.47406855,0.41947271,0.05459585,3.80706981,3.65449662,0.15257319,-0.13760070,-0.15150069,0.01389999,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,0.50,20.00,353,0.45881896,0.40172668,0.05709228,3.70775219,3.52560459,0.18214761,-0.13784679,-0.15176748,0.01392069,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,1.00,0.00,353,0.48947584,0.43744131,0.05203453,3.90604543,3.78300441,0.12304102,-0.13735455,-0.15123383,0.01387928,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,1.00,5.00,353,0.47856484,0.42471242,0.05385242,3.83609538,3.69217696,0.14391842,-0.13752861,-0.15142254,0.01389392,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,1.00,10.00,353,0.46773293,0.41209522,0.05563771,3.76597149,3.60115250,0.16481899,-0.13770265,-0.15161121,0.01390856,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,1.00,20.00,353,0.44630408,0.38719201,0.05911206,3.62522971,3.41855984,0.20666987,-0.13805061,-0.15198844,0.01393783,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,2.00,0.00,353,0.48947584,0.43744131,0.05203453,3.90604543,3.78300441,0.12304102,-0.13735455,-0.15123383,0.01387928,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,2.00,5.00,353,0.47406855,0.41947271,0.05459585,3.80706981,3.65449662,0.15257319,-0.13760070,-0.15150069,0.01389999,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,2.00,10.00,353,0.45881896,0.40172668,0.05709228,3.70775219,3.52560459,0.18214761,-0.13784679,-0.15176748,0.01392069,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,2.00,20.00,353,0.42878648,0.36689147,0.06189501,3.50816935,3.26680215,0.24136720,-0.13867167,-0.15230083,0.01362915,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,5.00,0.00,353,0.48947584,0.43744131,0.05203453,3.90604543,3.78300441,0.12304102,-0.13735455,-0.15123383,0.01387928,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,5.00,5.00,353,0.46518733,0.40913289,0.05605444,3.74939287,3.57963708,0.16975579,-0.13774372,-0.15165574,0.01391202,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,5.00,10.00,353,0.44129074,0.38137695,0.05991380,3.59191368,3.37535782,0.21655586,-0.13820031,-0.15207747,0.01387716,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,5.00,20.00,353,0.39464835,0.32747994,0.06716842,3.27478913,2.96459935,0.31018978,-0.13997838,-0.15292034,0.01294195,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,10.00,0.00,353,0.48947584,0.43744131,0.05203453,3.90604543,3.78300441,0.12304102,-0.13735455,-0.15123383,0.01387928,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,10.00,5.00,353,0.45524186,0.39756959,0.05767226,3.68425871,3.49512488,0.18913382,-0.13790488,-0.15183045,0.01392557,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,10.00,10.00,353,0.42178650,0.35879395,0.06299255,3.46088332,3.20553200,0.25535132,-0.13893723,-0.15242669,0.01348946,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,10.00,20.00,353,0.35714197,0.28441226,0.07272971,3.01026413,2.62273340,0.38753073,-0.14144880,-0.15361802,0.01216922,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,0.50,0.00,532,-0.28430959,-0.25012678,-0.03418281,-1.48442249,-1.24357251,-0.24084998,-0.60878071,-0.60148317,-0.00729754,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,0.50,5.00,532,-0.28610670,-0.25208370,-0.03402300,-1.49641918,-1.25591044,-0.24050874,-0.60986692,-0.60254412,-0.00732279,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,0.50,10.00,532,-0.28789935,-0.25403557,-0.03386378,-1.50841519,-1.26824868,-0.24016651,-0.61095014,-0.60360229,-0.00734785,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,0.50,20.00,532,-0.29147129,-0.25792418,-0.03354711,-1.53240507,-1.29292596,-0.23947910,-0.61310767,-0.60571026,-0.00739741,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,1.00,0.00,532,-0.28430959,-0.25012678,-0.03418281,-1.48442249,-1.24357251,-0.24084998,-0.60878071,-0.60148317,-0.00729754,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,1.00,5.00,532,-0.28684978,-0.25289280,-0.03395698,-1.50138817,-1.26102107,-0.24036710,-0.61031596,-0.60298277,-0.00733319,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,1.00,10.00,532,-0.28938105,-0.25564873,-0.03373232,-1.51835248,-1.27847023,-0.23988226,-0.61184526,-0.60447679,-0.00736847,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,1.00,20.00,532,-0.29441696,-0.26113042,-0.03328654,-1.55227658,-1.31336993,-0.23890665,-0.61488607,-0.60744816,-0.00743791,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,2.00,0.00,532,-0.28430959,-0.25012678,-0.03418281,-1.48442249,-1.24357251,-0.24084998,-0.60878071,-0.60148317,-0.00729754,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,2.00,5.00,532,-0.28789935,-0.25403557,-0.03386378,-1.50841519,-1.26824868,-0.24016651,-0.61095014,-0.60360229,-0.00734785,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,2.00,10.00,532,-0.29147129,-0.25792418,-0.03354711,-1.53240507,-1.29292596,-0.23947910,-0.61310767,-0.60571026,-0.00739741,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,2.00,20.00,532,-0.29856210,-0.26564134,-0.03292076,-1.58037517,-1.34228271,-0.23809245,-0.61738733,-0.60989300,-0.00749432,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,5.00,0.00,532,-0.28430959,-0.25012678,-0.03418281,-1.48442249,-1.24357251,-0.24084998,-0.60878071,-0.60148317,-0.00729754,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,5.00,5.00,532,-0.28997730,-0.25629784,-0.03367946,-1.52235700,-1.28258949,-0.23976751,-0.61220541,-0.60482866,-0.00737674,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,5.00,10.00,532,-0.29560062,-0.26241864,-0.03318198,-1.56028402,-1.32160883,-0.23867519,-0.61560047,-0.60814638,-0.00745409,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,5.00,20.00,532,-0.30671543,-0.27451106,-0.03220437,-1.63611100,-1.39965006,-0.23646094,-0.62230271,-0.61469940,-0.00760331,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,10.00,0.00,532,-0.28430959,-0.25012678,-0.03418281,-1.48442249,-1.24357251,-0.24084998,-0.60878071,-0.60148317,-0.00729754,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,10.00,5.00,532,-0.29231192,-0.25883923,-0.03347269,-1.53806786,-1.29875161,-0.23931625,-0.61361527,-0.60620627,-0.00740900,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,10.00,10.00,532,-0.30022574,-0.26745149,-0.03277425,-1.59169730,-1.35393449,-0.23776280,-0.61839077,-0.61087400,-0.00751678,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,10.00,20.00,532,-0.31579172,-0.28438000,-0.03141172,-1.69889542,-1.46429874,-0.23459669,-0.62776745,-0.62004592,-0.00772153,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,0.50,0.00,532,-0.29878435,-0.29462193,-0.00416241,-1.52974961,-1.50611076,-0.02363885,-0.60215471,-0.58833706,-0.01381766,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,0.50,5.00,532,-0.30228755,-0.29767330,-0.00461425,-1.55290245,-1.52609552,-0.02680692,-0.60414207,-0.59006926,-0.01407281,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,0.50,10.00,532,-0.30577340,-0.30071159,-0.00506181,-1.57605325,-1.54607626,-0.02997699,-0.60611957,-0.59179423,-0.01432534,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,0.50,20.00,532,-0.31269337,-0.30674913,-0.00594423,-1.62234812,-1.58602520,-0.03632293,-0.61004522,-0.59522260,-0.01482262,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,1.00,0.00,532,-0.29878435,-0.29462193,-0.00416241,-1.52974961,-1.50611076,-0.02363885,-0.60215471,-0.58833706,-0.01381766,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,1.00,5.00,532,-0.30373354,-0.29893339,-0.00480015,-1.56249208,-1.53437231,-0.02811977,-0.60496237,-0.59078464,-0.01417772,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,1.00,10.00,532,-0.30864809,-0.30321872,-0.00542937,-1.59523035,-1.56262571,-0.03260464,-0.60775036,-0.59321779,-0.01453257,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,1.00,20.00,532,-0.31837421,-0.31171164,-0.00666257,-1.66069249,-1.61910678,-0.04158571,-0.61326793,-0.59819935,-0.01506858,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,2.00,0.00,532,-0.29878435,-0.29462193,-0.00416241,-1.52974961,-1.50611076,-0.02363885,-0.60215471,-0.58833706,-0.01381766,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,2.00,5.00,532,-0.30577340,-0.30071159,-0.00506181,-1.57605325,-1.54607626,-0.02997699,-0.60611957,-0.59179423,-0.01432534,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,2.00,10.00,532,-0.31269337,-0.30674913,-0.00594423,-1.62234812,-1.58602520,-0.03632293,-0.61004522,-0.59522260,-0.01482262,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,2.00,20.00,532,-0.32632872,-0.31866962,-0.00765910,-1.71490644,-1.66586975,-0.04903669,-0.61778047,-0.60643158,-0.01134889,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,5.00,0.00,532,-0.29878435,-0.29462193,-0.00416241,-1.52974961,-1.50611076,-0.02363885,-0.60215471,-0.58833706,-0.01381766,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,5.00,5.00,532,-0.30980323,-0.30422656,-0.00557667,-1.60295815,-1.56929421,-0.03366394,-0.60840566,-0.59379008,-0.01461559,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,5.00,10.00,532,-0.32065036,-0.31370152,-0.00694884,-1.67614290,-1.63243494,-0.04370797,-0.61455917,-0.60056251,-0.01399666,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,5.00,20.00,532,-0.34183998,-0.33226941,-0.00957058,-1.82242093,-1.75857396,-0.06384697,-0.62657987,-0.62227151,-0.00430837,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,10.00,0.00,532,-0.29878435,-0.29462193,-0.00416241,-1.52974961,-1.50611076,-0.02363885,-0.60215471,-0.58833706,-0.01381766,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,10.00,5.00,532,-0.31431694,-0.30816685,-0.00615010,-1.63327544,-1.59545335,-0.03782210,-0.61096627,-0.59602775,-0.01493852,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,10.00,10.00,532,-0.32950825,-0.32145389,-0.00805436,-1.73674953,-1.68470752,-0.05204201,-0.61958419,-0.60970144,-0.00988275,False,False,False
